anno,trappola,habitat,specie,n_sp,,,,,,,,
2022,castagneto_vecchio_3,castagneto,carabus_glabratus_latior,1,,,,,,,,
2022,castagneto_vecchio_3,castagneto,cymindis_cingulata,0,,,,,,,,
2022,castagneto_vecchio_3,castagneto,carabus_intricatus,0,,,,,,,,
2022,castagneto_vecchio_3,castagneto,carabus_ granulatus_interstitialis,0,,,,,,,,
2022,castagneto_vecchio_3,castagneto,pseudoophonus_griseus,11,,,,,,,,
2022,castagneto_vecchio_3,castagneto,amara_convexior,0,,,,,,,,
2022,castagneto_vecchio_3,castagneto,harpalus_tardus,0,,,,,,,,
2022,castagneto_vecchio_3,castagneto,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2022,castagneto_vecchio_3,castagneto,abax_baenningeri,0,,,,,,,,
2022,castagneto_vecchio_3,castagneto,laemostenus_janthinus_coeruleus,0,,,,,,,,
2022,castagneto_vecchio_3,castagneto,limodromus_assimilis,0,,,,,,,,
2022,castagneto_vecchio_3,castagneto,stomis_roccae_roccae,1,,,,,,,,
2022,castagneto_vecchio_3,castagneto,amara_bifrons,0,,,,,,,,
2022,castagneto_vecchio_3,castagneto,calathus_neocalathus_melanocephalus,0,,,,,,,,
2022,castagneto_vecchio_4,castagneto,calathus_fuscipes_graecus,0,,,,,,,,
2022,castagneto_vecchio_4,castagneto,carabus_problematicus_problematicus,4,,,,,,,,
2022,castagneto_vecchio_4,castagneto,carabus_ convexus_convexus,0,,,,,,,,
2022,castagneto_vecchio_4,castagneto,abax_contractus,0,,,,,,,,
2022,castagneto_vecchio_4,castagneto,cychrus_italicus,0,,,,,,,,
2022,castagneto_vecchio_4,castagneto,harpalus_atratus,0,,,,,,,,
2022,castagneto_vecchio_4,castagneto,pseudoophonus_rufipes,0,,,,,,,,
2022,castagneto_vecchio_4,castagneto,pterostichus_micans,1,,,,,,,,
2022,castagneto_vecchio_4,castagneto,carabus_glabratus_latior,1,,,,,,,,
2022,castagneto_vecchio_4,castagneto,cymindis_cingulata,0,,,,,,,,
2022,castagneto_vecchio_4,castagneto,carabus_intricatus,0,,,,,,,,
2022,castagneto_vecchio_4,castagneto,carabus_ granulatus_interstitialis,0,,,,,,,,
2022,castagneto_vecchio_4,castagneto,pseudoophonus_griseus,0,,,,,,,,
2022,castagneto_vecchio_4,castagneto,amara_convexior,0,,,,,,,,
2022,castagneto_vecchio_4,castagneto,harpalus_tardus,0,,,,,,,,
2022,castagneto_vecchio_4,castagneto,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2022,castagneto_vecchio_4,castagneto,abax_baenningeri,0,,,,,,,,
2022,castagneto_vecchio_4,castagneto,laemostenus_janthinus_coeruleus,0,,,,,,,,
2022,castagneto_vecchio_4,castagneto,limodromus_assimilis,0,,,,,,,,
2022,castagneto_vecchio_4,castagneto,stomis_roccae_roccae,0,,,,,,,,
2022,castagneto_vecchio_4,castagneto,amara_bifrons,0,,,,,,,,
2022,castagneto_vecchio_4,castagneto,calathus_neocalathus_melanocephalus,0,,,,,,,,
2022,castagneto_vecchio_5,castagneto,calathus_fuscipes_graecus,6,,,,,,,,
2022,castagneto_vecchio_5,castagneto,carabus_problematicus_problematicus,3,,,,,,,,
2022,castagneto_vecchio_5,castagneto,carabus_ convexus_convexus,0,,,,,,,,
2022,castagneto_vecchio_5,castagneto,abax_contractus,2,,,,,,,,
2022,castagneto_vecchio_5,castagneto,cychrus_italicus,0,,,,,,,,
2022,castagneto_vecchio_5,castagneto,harpalus_atratus,0,,,,,,,,
2022,castagneto_vecchio_5,castagneto,pseudoophonus_rufipes,2,,,,,,,,
2022,castagneto_vecchio_5,castagneto,pterostichus_micans,0,,,,,,,,
2022,castagneto_vecchio_5,castagneto,carabus_glabratus_latior,1,,,,,,,,
2022,castagneto_vecchio_5,castagneto,cymindis_cingulata,0,,,,,,,,
2022,castagneto_vecchio_5,castagneto,carabus_intricatus,1,,,,,,,,
2022,castagneto_vecchio_5,castagneto,carabus_ granulatus_interstitialis,0,,,,,,,,
2022,castagneto_vecchio_5,castagneto,pseudoophonus_griseus,0,,,,,,,,
2022,castagneto_vecchio_5,castagneto,amara_convexior,0,,,,,,,,
2022,castagneto_vecchio_5,castagneto,harpalus_tardus,0,,,,,,,,
2022,castagneto_vecchio_5,castagneto,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2022,castagneto_vecchio_5,castagneto,abax_baenningeri,0,,,,,,,,
2022,castagneto_vecchio_5,castagneto,laemostenus_janthinus_coeruleus,0,,,,,,,,
2022,castagneto_vecchio_5,castagneto,limodromus_assimilis,0,,,,,,,,
2022,castagneto_vecchio_5,castagneto,stomis_roccae_roccae,0,,,,,,,,
2022,castagneto_vecchio_5,castagneto,amara_bifrons,0,,,,,,,,
2022,castagneto_vecchio_5,castagneto,calathus_neocalathus_melanocephalus,0,,,,,,,,
2022,castagneto_vecchio_6,castagneto,calathus_fuscipes_graecus,3,,,,,,,,
2022,castagneto_vecchio_6,castagneto,carabus_problematicus_problematicus,0,,,,,,,,
2022,castagneto_vecchio_6,castagneto,carabus_ convexus_convexus,0,,,,,,,,
2022,castagneto_vecchio_6,castagneto,abax_contractus,2,,,,,,,,
2022,castagneto_vecchio_6,castagneto,cychrus_italicus,0,,,,,,,,
2022,castagneto_vecchio_6,castagneto,harpalus_atratus,1,,,,,,,,
2022,castagneto_vecchio_6,castagneto,pseudoophonus_rufipes,0,,,,,,,,
2022,castagneto_vecchio_6,castagneto,pterostichus_micans,3,,,,,,,,
2022,castagneto_vecchio_6,castagneto,carabus_glabratus_latior,1,,,,,,,,
2022,castagneto_vecchio_6,castagneto,cymindis_cingulata,1,,,,,,,,
2022,castagneto_vecchio_6,castagneto,carabus_intricatus,0,,,,,,,,
2022,castagneto_vecchio_6,castagneto,carabus_ granulatus_interstitialis,0,,,,,,,,
2022,castagneto_vecchio_6,castagneto,pseudoophonus_griseus,0,,,,,,,,
2022,castagneto_vecchio_6,castagneto,amara_convexior,0,,,,,,,,
2022,castagneto_vecchio_6,castagneto,harpalus_tardus,1,,,,,,,,
2022,castagneto_vecchio_6,castagneto,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2022,castagneto_vecchio_6,castagneto,abax_baenningeri,0,,,,,,,,
2022,castagneto_vecchio_6,castagneto,laemostenus_janthinus_coeruleus,0,,,,,,,,
2022,castagneto_vecchio_6,castagneto,limodromus_assimilis,0,,,,,,,,
2022,castagneto_vecchio_6,castagneto,stomis_roccae_roccae,0,,,,,,,,
2022,castagneto_vecchio_6,castagneto,amara_bifrons,0,,,,,,,,
2022,castagneto_vecchio_6,castagneto,calathus_neocalathus_melanocephalus,1,,,,,,,,
2022,castagneto_vecchio_7,castagneto,calathus_fuscipes_graecus,3,,,,,,,,
2022,castagneto_vecchio_7,castagneto,carabus_problematicus_problematicus,0,,,,,,,,
2022,castagneto_vecchio_7,castagneto,carabus_ convexus_convexus,0,,,,,,,,
2022,castagneto_vecchio_7,castagneto,abax_contractus,0,,,,,,,,
2022,castagneto_vecchio_7,castagneto,cychrus_italicus,1,,,,,,,,
2022,castagneto_vecchio_7,castagneto,harpalus_atratus,0,,,,,,,,
2022,castagneto_vecchio_7,castagneto,pseudoophonus_rufipes,0,,,,,,,,
2022,castagneto_vecchio_7,castagneto,pterostichus_micans,0,,,,,,,,
2022,castagneto_vecchio_7,castagneto,carabus_glabratus_latior,0,,,,,,,,
2022,castagneto_vecchio_7,castagneto,cymindis_cingulata,0,,,,,,,,
2022,castagneto_vecchio_7,castagneto,carabus_intricatus,1,,,,,,,,
2022,castagneto_vecchio_7,castagneto,carabus_ granulatus_interstitialis,0,,,,,,,,
2022,castagneto_vecchio_7,castagneto,pseudoophonus_griseus,0,,,,,,,,
2022,castagneto_vecchio_7,castagneto,amara_convexior,0,,,,,,,,
2022,castagneto_vecchio_7,castagneto,harpalus_tardus,0,,,,,,,,
2022,castagneto_vecchio_7,castagneto,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2022,castagneto_vecchio_7,castagneto,abax_baenningeri,0,,,,,,,,
2022,castagneto_vecchio_7,castagneto,laemostenus_janthinus_coeruleus,0,,,,,,,,
2022,castagneto_vecchio_7,castagneto,limodromus_assimilis,0,,,,,,,,
2022,castagneto_vecchio_7,castagneto,stomis_roccae_roccae,0,,,,,,,,
2022,castagneto_vecchio_7,castagneto,amara_bifrons,0,,,,,,,,
2022,castagneto_vecchio_7,castagneto,calathus_neocalathus_melanocephalus,0,,,,,,,,
2022,castagneto_vecchio_8,castagneto,calathus_fuscipes_graecus,0,,,,,,,,
2022,castagneto_vecchio_8,castagneto,carabus_problematicus_problematicus,7,,,,,,,,
2022,castagneto_vecchio_8,castagneto,carabus_ convexus_convexus,0,,,,,,,,
2022,castagneto_vecchio_8,castagneto,abax_contractus,4,,,,,,,,
2022,castagneto_vecchio_8,castagneto,cychrus_italicus,0,,,,,,,,
2022,castagneto_vecchio_8,castagneto,harpalus_atratus,0,,,,,,,,
2022,castagneto_vecchio_8,castagneto,pseudoophonus_rufipes,0,,,,,,,,
2022,castagneto_vecchio_8,castagneto,pterostichus_micans,2,,,,,,,,
2022,castagneto_vecchio_8,castagneto,carabus_glabratus_latior,1,,,,,,,,
2022,castagneto_vecchio_8,castagneto,cymindis_cingulata,0,,,,,,,,
2022,castagneto_vecchio_8,castagneto,carabus_intricatus,0,,,,,,,,
2022,castagneto_vecchio_8,castagneto,carabus_ granulatus_interstitialis,0,,,,,,,,
2022,castagneto_vecchio_8,castagneto,pseudoophonus_griseus,0,,,,,,,,
2022,castagneto_vecchio_8,castagneto,amara_convexior,0,,,,,,,,
2022,castagneto_vecchio_8,castagneto,harpalus_tardus,0,,,,,,,,
2022,castagneto_vecchio_8,castagneto,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2022,castagneto_vecchio_8,castagneto,abax_baenningeri,0,,,,,,,,
2022,castagneto_vecchio_8,castagneto,laemostenus_janthinus_coeruleus,0,,,,,,,,
2022,castagneto_vecchio_8,castagneto,limodromus_assimilis,0,,,,,,,,
2022,castagneto_vecchio_8,castagneto,stomis_roccae_roccae,0,,,,,,,,
2022,castagneto_vecchio_8,castagneto,amara_bifrons,0,,,,,,,,
2022,castagneto_vecchio_8,castagneto,calathus_neocalathus_melanocephalus,0,,,,,,,,
2022,castagneto_vecchio_9,castagneto,calathus_fuscipes_graecus,1,,,,,,,,
2022,castagneto_vecchio_9,castagneto,carabus_problematicus_problematicus,0,,,,,,,,
2022,castagneto_vecchio_9,castagneto,carabus_ convexus_convexus,1,,,,,,,,
2022,castagneto_vecchio_9,castagneto,abax_contractus,0,,,,,,,,
2022,castagneto_vecchio_9,castagneto,cychrus_italicus,0,,,,,,,,
2022,castagneto_vecchio_9,castagneto,harpalus_atratus,0,,,,,,,,
2022,castagneto_vecchio_9,castagneto,pseudoophonus_rufipes,1,,,,,,,,
2022,castagneto_vecchio_9,castagneto,pterostichus_micans,0,,,,,,,,
2022,castagneto_vecchio_9,castagneto,carabus_glabratus_latior,2,,,,,,,,
2022,castagneto_vecchio_9,castagneto,cymindis_cingulata,0,,,,,,,,
2022,castagneto_vecchio_9,castagneto,carabus_intricatus,0,,,,,,,,
2022,castagneto_vecchio_9,castagneto,carabus_ granulatus_interstitialis,0,,,,,,,,
2022,castagneto_vecchio_9,castagneto,pseudoophonus_griseus,0,,,,,,,,
2022,castagneto_vecchio_9,castagneto,amara_convexior,0,,,,,,,,
2022,castagneto_vecchio_9,castagneto,harpalus_tardus,0,,,,,,,,
2022,castagneto_vecchio_9,castagneto,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2022,castagneto_vecchio_9,castagneto,abax_baenningeri,0,,,,,,,,
2022,castagneto_vecchio_9,castagneto,laemostenus_janthinus_coeruleus,0,,,,,,,,
2022,castagneto_vecchio_9,castagneto,limodromus_assimilis,0,,,,,,,,
2022,castagneto_vecchio_9,castagneto,stomis_roccae_roccae,0,,,,,,,,
2022,castagneto_vecchio_9,castagneto,amara_bifrons,0,,,,,,,,
2022,castagneto_vecchio_9,castagneto,calathus_neocalathus_melanocephalus,0,,,,,,,,
2022,castagneto_vecchio_10,castagneto,calathus_fuscipes_graecus,2,,,,,,,,
2022,castagneto_vecchio_10,castagneto,carabus_problematicus_problematicus,0,,,,,,,,
2022,castagneto_vecchio_10,castagneto,carabus_ convexus_convexus,0,,,,,,,,
2022,castagneto_vecchio_10,castagneto,abax_contractus,1,,,,,,,,
2022,castagneto_vecchio_10,castagneto,cychrus_italicus,0,,,,,,,,
2022,castagneto_vecchio_10,castagneto,harpalus_atratus,0,,,,,,,,
2022,castagneto_vecchio_10,castagneto,pseudoophonus_rufipes,8,,,,,,,,
2022,castagneto_vecchio_10,castagneto,pterostichus_micans,0,,,,,,,,
2022,castagneto_vecchio_10,castagneto,carabus_glabratus_latior,0,,,,,,,,
2022,castagneto_vecchio_10,castagneto,cymindis_cingulata,0,,,,,,,,
2022,castagneto_vecchio_10,castagneto,carabus_intricatus,0,,,,,,,,
2022,castagneto_vecchio_10,castagneto,carabus_ granulatus_interstitialis,0,,,,,,,,
2022,castagneto_vecchio_10,castagneto,pseudoophonus_griseus,6,,,,,,,,
2022,castagneto_vecchio_10,castagneto,amara_convexior,0,,,,,,,,
2022,castagneto_vecchio_10,castagneto,harpalus_tardus,0,,,,,,,,
2022,castagneto_vecchio_10,castagneto,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2022,castagneto_vecchio_10,castagneto,abax_baenningeri,0,,,,,,,,
2022,castagneto_vecchio_10,castagneto,laemostenus_janthinus_coeruleus,0,,,,,,,,
2022,castagneto_vecchio_10,castagneto,limodromus_assimilis,0,,,,,,,,
2022,castagneto_vecchio_10,castagneto,stomis_roccae_roccae,0,,,,,,,,
2022,castagneto_vecchio_10,castagneto,amara_bifrons,0,,,,,,,,
2022,castagneto_vecchio_10,castagneto,calathus_neocalathus_melanocephalus,0,,,,,,,,
2022,castagneto_vecchio_11,castagneto,calathus_fuscipes_graecus,5,,,,,,,,
2022,castagneto_vecchio_11,castagneto,carabus_problematicus_problematicus,1,,,,,,,,
2022,castagneto_vecchio_11,castagneto,carabus_ convexus_convexus,0,,,,,,,,
2022,castagneto_vecchio_11,castagneto,abax_contractus,5,,,,,,,,
2022,castagneto_vecchio_11,castagneto,cychrus_italicus,0,,,,,,,,
2022,castagneto_vecchio_11,castagneto,harpalus_atratus,0,,,,,,,,
2022,castagneto_vecchio_11,castagneto,pseudoophonus_rufipes,17,,,,,,,,
2022,castagneto_vecchio_11,castagneto,pterostichus_micans,2,,,,,,,,
2022,castagneto_vecchio_11,castagneto,carabus_glabratus_latior,1,,,,,,,,
2022,castagneto_vecchio_11,castagneto,cymindis_cingulata,0,,,,,,,,
2022,castagneto_vecchio_11,castagneto,carabus_intricatus,0,,,,,,,,
2022,castagneto_vecchio_11,castagneto,carabus_ granulatus_interstitialis,0,,,,,,,,
2022,castagneto_vecchio_11,castagneto,pseudoophonus_griseus,2,,,,,,,,
2022,castagneto_vecchio_11,castagneto,amara_convexior,0,,,,,,,,
2022,castagneto_vecchio_11,castagneto,harpalus_tardus,0,,,,,,,,
2022,castagneto_vecchio_11,castagneto,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2022,castagneto_vecchio_11,castagneto,abax_baenningeri,0,,,,,,,,
2022,castagneto_vecchio_11,castagneto,laemostenus_janthinus_coeruleus,0,,,,,,,,
2022,castagneto_vecchio_11,castagneto,limodromus_assimilis,0,,,,,,,,
2022,castagneto_vecchio_11,castagneto,stomis_roccae_roccae,0,,,,,,,,
2022,castagneto_vecchio_11,castagneto,amara_bifrons,0,,,,,,,,
2022,castagneto_vecchio_11,castagneto,calathus_neocalathus_melanocephalus,0,,,,,,,,
2022,castagneto_vecchio_12,castagneto,calathus_fuscipes_graecus,23,,,,,,,,
2022,castagneto_vecchio_12,castagneto,carabus_problematicus_problematicus,11,,,,,,,,
2022,castagneto_vecchio_12,castagneto,carabus_ convexus_convexus,0,,,,,,,,
2022,castagneto_vecchio_12,castagneto,abax_contractus,0,,,,,,,,
2022,castagneto_vecchio_12,castagneto,cychrus_italicus,0,,,,,,,,
2022,castagneto_vecchio_12,castagneto,harpalus_atratus,0,,,,,,,,
2022,castagneto_vecchio_12,castagneto,pseudoophonus_rufipes,0,,,,,,,,
2022,castagneto_vecchio_12,castagneto,pterostichus_micans,0,,,,,,,,
2022,castagneto_vecchio_12,castagneto,carabus_glabratus_latior,1,,,,,,,,
2022,castagneto_vecchio_12,castagneto,cymindis_cingulata,0,,,,,,,,
2022,castagneto_vecchio_12,castagneto,carabus_intricatus,2,,,,,,,,
2022,castagneto_vecchio_12,castagneto,carabus_ granulatus_interstitialis,0,,,,,,,,
2022,castagneto_vecchio_12,castagneto,pseudoophonus_griseus,0,,,,,,,,
2022,castagneto_vecchio_12,castagneto,amara_convexior,0,,,,,,,,
2022,castagneto_vecchio_12,castagneto,harpalus_tardus,0,,,,,,,,
2022,castagneto_vecchio_12,castagneto,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2022,castagneto_vecchio_12,castagneto,abax_baenningeri,0,,,,,,,,
2022,castagneto_vecchio_12,castagneto,laemostenus_janthinus_coeruleus,0,,,,,,,,
2022,castagneto_vecchio_12,castagneto,limodromus_assimilis,0,,,,,,,,
2022,castagneto_vecchio_12,castagneto,stomis_roccae_roccae,0,,,,,,,,
2022,castagneto_vecchio_12,castagneto,amara_bifrons,0,,,,,,,,
2022,castagneto_vecchio_12,castagneto,calathus_neocalathus_melanocephalus,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,calathus_fuscipes_graecus,29,,,,,,,,
2022,castagneto_vecchio_13,castagneto,carabus_problematicus_problematicus,5,,,,,,,,
2022,castagneto_vecchio_13,castagneto,carabus_ convexus_convexus,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,abax_contractus,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,cychrus_italicus,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,harpalus_atratus,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,pseudoophonus_rufipes,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,pterostichus_micans,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,carabus_glabratus_latior,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,cymindis_cingulata,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,carabus_intricatus,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,carabus_ granulatus_interstitialis,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,pseudoophonus_griseus,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,amara_convexior,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,harpalus_tardus,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,abax_baenningeri,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,laemostenus_janthinus_coeruleus,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,limodromus_assimilis,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,stomis_roccae_roccae,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,amara_bifrons,0,,,,,,,,
2022,castagneto_vecchio_13,castagneto,calathus_neocalathus_melanocephalus,0,,,,,,,,
2022,castagneto_vecchio_14,castagneto,calathus_fuscipes_graecus,5,,,,,,,,
2022,castagneto_vecchio_14,castagneto,carabus_problematicus_problematicus,5,,,,,,,,
2022,castagneto_vecchio_14,castagneto,carabus_ convexus_convexus,0,,,,,,,,
2022,castagneto_vecchio_14,castagneto,abax_contractus,2,,,,,,,,
2022,castagneto_vecchio_14,castagneto,cychrus_italicus,0,,,,,,,,
2022,castagneto_vecchio_14,castagneto,harpalus_atratus,0,,,,,,,,
2022,castagneto_vecchio_14,castagneto,pseudoophonus_rufipes,0,,,,,,,,
2022,castagneto_vecchio_14,castagneto,pterostichus_micans,0,,,,,,,,
2022,castagneto_vecchio_14,castagneto,carabus_glabratus_latior,1,,,,,,,,
2022,castagneto_vecchio_14,castagneto,cymindis_cingulata,0,,,,,,,,
2022,castagneto_vecchio_14,castagneto,carabus_intricatus,0,,,,,,,,
2022,castagneto_vecchio_14,castagneto,carabus_ granulatus_interstitialis,0,,,,,,,,
2022,castagneto_vecchio_14,castagneto,pseudoophonus_griseus,0,,,,,,,,
2022,castagneto_vecchio_14,castagneto,amara_convexior,0,,,,,,,,
2022,castagneto_vecchio_14,castagneto,harpalus_tardus,0,,,,,,,,
2022,castagneto_vecchio_14,castagneto,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2022,castagneto_vecchio_14,castagneto,abax_baenningeri,0,,,,,,,,
2022,castagneto_vecchio_14,castagneto,laemostenus_janthinus_coeruleus,0,,,,,,,,
2022,castagneto_vecchio_14,castagneto,limodromus_assimilis,0,,,,,,,,
2022,castagneto_vecchio_14,castagneto,stomis_roccae_roccae,0,,,,,,,,
2022,castagneto_vecchio_14,castagneto,amara_bifrons,0,,,,,,,,
2022,castagneto_vecchio_14,castagneto,calathus_neocalathus_melanocephalus,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,calathus_fuscipes_graecus,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,carabus_problematicus_problematicus,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,carabus_ convexus_convexus,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,abax_contractus,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,cychrus_italicus,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,harpalus_atratus,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,pseudoophonus_rufipes,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,pterostichus_micans,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,carabus_glabratus_latior,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,cymindis_cingulata,1,,,,,,,,
2022,castagneto_vecchio_15,castagneto,carabus_intricatus,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,carabus_ granulatus_interstitialis,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,pseudoophonus_griseus,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,amara_convexior,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,harpalus_tardus,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,abax_baenningeri,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,laemostenus_janthinus_coeruleus,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,limodromus_assimilis,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,stomis_roccae_roccae,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,amara_bifrons,0,,,,,,,,
2022,castagneto_vecchio_15,castagneto,calathus_neocalathus_melanocephalus,0,,,,,,,,
2022,prato_1,prato,calathus_fuscipes_graecus,0,,,,,,,,
2022,prato_1,prato,carabus_problematicus_problematicus,2,,,,,,,,
2022,prato_1,prato,carabus_ convexus_convexus,0,,,,,,,,
2022,prato_1,prato,abax_contractus,0,,,,,,,,
2022,prato_1,prato,cychrus_italicus,0,,,,,,,,
2022,prato_1,prato,harpalus_atratus,0,,,,,,,,
2022,prato_1,prato,pseudoophonus_rufipes,1,,,,,,,,
2022,prato_1,prato,pterostichus_micans,0,,,,,,,,
2022,prato_1,prato,carabus_glabratus_latior,2,,,,,,,,
2022,prato_1,prato,cymindis_cingulata,0,,,,,,,,
2022,prato_1,prato,carabus_intricatus,0,,,,,,,,
2022,prato_1,prato,carabus_ granulatus_interstitialis,0,,,,,,,,
2022,prato_1,prato,pseudoophonus_griseus,0,,,,,,,,
2022,prato_1,prato,amara_convexior,0,,,,,,,,
2022,prato_1,prato,harpalus_tardus,0,,,,,,,,
2022,prato_1,prato,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2022,prato_1,prato,abax_baenningeri,0,,,,,,,,
2022,prato_1,prato,laemostenus_janthinus_coeruleus,0,,,,,,,,
2022,prato_1,prato,limodromus_assimilis,0,,,,,,,,
2022,prato_1,prato,stomis_roccae_roccae,0,,,,,,,,
2022,prato_1,prato,amara_bifrons,0,,,,,,,,
2022,prato_1,prato,calathus_neocalathus_melanocephalus,0,,,,,,,,
2022,prato_2,prato,calathus_fuscipes_graecus,0,,,,,,,,
2022,prato_2,prato,carabus_problematicus_problematicus,0,,,,,,,,
2022,prato_2,prato,carabus_ convexus_convexus,0,,,,,,,,
2022,prato_2,prato,abax_contractus,0,,,,,,,,
2022,prato_2,prato,cychrus_italicus,0,,,,,,,,
2022,prato_2,prato,harpalus_atratus,0,,,,,,,,
2022,prato_2,prato,pseudoophonus_rufipes,0,,,,,,,,
2022,prato_2,prato,pterostichus_micans,0,,,,,,,,
2022,prato_2,prato,carabus_glabratus_latior,1,,,,,,,,
2022,prato_2,prato,cymindis_cingulata,0,,,,,,,,
2022,prato_2,prato,carabus_intricatus,0,,,,,,,,
2022,prato_2,prato,carabus_ granulatus_interstitialis,0,,,,,,,,
2022,prato_2,prato,pseudoophonus_griseus,2,,,,,,,,
2022,prato_2,prato,amara_convexior,0,,,,,,,,
2022,prato_2,prato,harpalus_tardus,0,,,,,,,,
2022,prato_2,prato,harpalus_rufipalpis_rufipalpis,1,,,,,,,,
2022,prato_2,prato,abax_baenningeri,0,,,,,,,,
2022,prato_2,prato,laemostenus_janthinus_coeruleus,0,,,,,,,,
2022,prato_2,prato,limodromus_assimilis,0,,,,,,,,
2022,prato_2,prato,stomis_roccae_roccae,0,,,,,,,,
2022,prato_2,prato,amara_bifrons,0,,,,,,,,
2022,prato_2,prato,calathus_neocalathus_melanocephalus,0,,,,,,,,
2022,prato_3,prato,calathus_fuscipes_graecus,3,,,,,,,,
2022,prato_3,prato,carabus_problematicus_problematicus,0,,,,,,,,
2022,prato_3,prato,carabus_ convexus_convexus,0,,,,,,,,
2022,prato_3,prato,abax_contractus,0,,,,,,,,
2022,prato_3,prato,cychrus_italicus,0,,,,,,,,
2022,prato_3,prato,harpalus_atratus,0,,,,,,,,
2022,prato_3,prato,pseudoophonus_rufipes,0,,,,,,,,
2022,prato_3,prato,pterostichus_micans,0,,,,,,,,
2022,prato_3,prato,carabus_glabratus_latior,1,,,,,,,,
2022,prato_3,prato,cymindis_cingulata,0,,,,,,,,
2022,prato_3,prato,carabus_intricatus,0,,,,,,,,
2022,prato_3,prato,carabus_ granulatus_interstitialis,0,,,,,,,,
2022,prato_3,prato,pseudoophonus_griseus,0,,,,,,,,
2022,prato_3,prato,amara_convexior,1,,,,,,,,
2022,prato_3,prato,harpalus_tardus,0,,,,,,,,
2022,prato_3,prato,harpalus_rufipalpis_rufipalpis,0,,,,,,,,
2022,prato_3,prato,abax_baenningeri,0,,,,,,,,
2022,prato_3,prato,laemostenus_janthinus_coeruleus,0,,,,,,,,
2022,prato_3,prato,limodromus_assimilis,0,,,,,,,,
2022,prato_3,prato,stomis_roccae_roccae,0,,,,,,,,
2022,prato_3,prato,amara_bifrons,0,,,,,,,,
2022,prato_3,prato,calathus_neocalathus_melanocephalus,0,,,,,,,,
2022,prato_4,prato,calathus_fuscipes_graecus,3,,,,,,,,
2022,prato_4,prato,carabus_problematicus_problematicus,1,,,,,,,,
2022,prato_4,prato,carabus_ convexus_convexus,0,,,,,,,,
2022,prato_4,prato,abax_contractus,0,,,,,,,,
2022,prato_4,prato,cychrus_italicus,0,,,,,,,,
2022,prato_4,prato,harpalus_atratus,0,,,,,,,,
2022,prato_4,prato,pseudoophonus_rufipes,0,,,,,,,,
